Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C),temperature_2m_max (°C),relative_humidity_2m_mean (%),relative_humidity_2m_min (%),et0_fao_evapotranspiration (mm),temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,et0_fao_evapotranspiration (mm)_lag1
5,2015,75,50,2,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.965591397849463,15.0752688172043,59.60215053763441,33.73118279569893,3.3995698924731186,-0.0366666666666667,65.21111111111111,1.999888888888889
6,2015,151,75,50,2,42.333333333333336,,,37.09896674212549,,,127.0,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.81,21.33333333333333,65.63333333333334,39.85555555555556,4.098444444444445,7.965591397849463,59.60215053763441,3.3995698924731186
7,2015,169,151,75,50,92.0,,,52.60228131934964,,,276.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,19.018279569892474,24.11720430107527,71.13978494623656,45.9247311827957,3.9427956989247313,15.81,65.63333333333334,4.098444444444445
8,2015,13,169,151,75,131.66666666666666,,,49.89321931218043,,,395.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.763440860215052,21.42043010752688,76.13978494623656,53.107526881720425,2.826774193548387,19.018279569892474,71.13978494623656,3.9427956989247313
9,2015,1,13,169,151,111.0,76.66666666666667,,85.34635317340748,69.84745282876582,,333.0,460.0,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.295555555555556,16.576666666666668,76.23333333333333,56.82222222222222,1.9428888888888889,16.763440860215052,76.13978494623656,2.826774193548387
10,2015,2,1,13,169,61.0,76.5,,93.72299611087985,70.06211529778416,,183.0,459.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.635483870967741,8.00752688172043,79.45161290322581,62.66666666666667,0.965483870967742,12.295555555555556,76.23333333333333,1.9428888888888889
4,2016,22,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-1.6344444444444444,4.247777777777778,61.22222222222222,41.87777777777777,2.069111111111111,-6.606451612903226,74.18279569892472,0.9481720430107528
5,2016,59,22,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,10.422580645161291,16.874193548387098,65.54838709677419,43.215053763440864,3.2456989247311827,-1.6344444444444444,61.22222222222222,2.069111111111111
6,2016,64,59,22,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.657777777777778,21.12,67.57777777777777,42.21111111111111,3.866222222222222,10.422580645161291,65.54838709677419,3.2456989247311827
7,2016,42,64,59,22,48.333333333333336,,,22.941955743426348,,,145.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.370967741935484,23.046236559139786,73.36559139784947,50.182795698924735,3.58494623655914,15.657777777777778,67.57777777777777,3.866222222222222
8,2016,15,42,64,59,55.0,,,11.532562594670791,,,165.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.021505376344084,21.40537634408602,74.20430107526882,51.0,2.96483870967742,18.370967741935484,73.36559139784947,3.58494623655914
9,2016,5,15,42,64,40.333333333333336,,,24.542480178933285,,,121.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.37111111111111,16.135555555555555,76.48888888888888,56.72222222222222,1.8866666666666667,17.021505376344084,74.20430107526882,2.96483870967742
4,2017,8,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-0.0133333333333333,6.706666666666666,64.02222222222223,40.61111111111111,2.066222222222222,-10.52043010752688,70.69892473118279,0.8483870967741935
5,2017,43,8,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,8.049462365591397,14.0752688172043,64.49462365591397,40.56989247311828,2.9546236559139785,-0.0133333333333333,64.02222222222223,2.066222222222222
6,2017,27,43,8,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,14.187777777777775,19.84,69.21111111111112,45.03333333333333,3.4322222222222223,8.049462365591397,64.49462365591397,2.9546236559139785
7,2017,142,27,43,8,26.0,,,17.52141546793523,,,78.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.668817204301074,24.43333333333333,66.25806451612904,39.483870967741936,4.2700000000000005,14.187777777777775,69.21111111111112,3.4322222222222223
8,2017,298,142,27,43,70.66666666666667,,,62.29232162420449,,,212.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.10430107526882,23.60322580645161,66.70967741935483,38.37634408602151,3.614731182795699,18.668817204301074,66.25806451612904,4.2700000000000005
9,2017,33,298,142,27,155.66666666666666,,,136.01593043953835,,,467.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,12.315555555555555,16.70777777777778,73.92222222222222,50.43333333333333,2.102333333333333,18.10430107526882,66.70967741935483,3.614731182795699
10,2017,15,33,298,142,157.66666666666666,91.83333333333333,,133.19284265054685,111.44400686742497,,473.0,551.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.37741935483871,7.7075268817204305,79.16129032258064,60.70967741935484,0.9441935483870968,12.315555555555555,73.92222222222222,2.102333333333333
4,2018,33,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-3.658888888888889,2.815555555555556,63.64444444444444,40.03333333333333,1.903222222222222,-7.827956989247311,72.95698924731182,0.8815053763440861
5,2018,176,33,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,10.623655913978494,18.41075268817204,56.45161290322581,31.90322580645161,3.7672043010752687,-3.658888888888889,63.64444444444444,1.903222222222222
6,2018,97,176,33,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.45888888888889,22.42111111111111,67.3,42.1,3.904555555555556,10.623655913978494,56.45161290322581,3.7672043010752687
7,2018,108,97,176,33,102.0,,,71.63099887618489,,,306.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.59247311827957,24.23978494623656,70.40860215053763,44.38709677419355,3.89989247311828,16.45888888888889,67.3,3.904555555555556
8,2018,54,108,97,176,127.0,,,42.790185790669334,,,381.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.822580645161292,22.677419354838708,71.19354838709677,46.68817204301075,3.316344086021505,18.59247311827957,70.40860215053763,3.89989247311828
9,2018,15,54,108,97,86.33333333333333,,,28.53652630109932,,,259.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.357777777777779,11.186666666666667,76.13333333333334,52.333333333333336,1.5557777777777777,16.822580645161292,71.19354838709677,3.316344086021505
4,2019,21,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,0.3555555555555554,6.271111111111111,64.72222222222223,38.78888888888889,1.9906666666666664,-7.491397849462366,72.04301075268818,0.9720430107526882
5,2019,81,21,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,6.734408602150537,13.178494623655917,60.913978494623656,35.11827956989247,3.022903225806451,0.3555555555555554,64.72222222222223,1.9906666666666664
6,2019,60,81,21,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,14.583333333333334,20.55,63.04444444444445,37.9,3.785111111111111,6.734408602150537,60.913978494623656,3.022903225806451
7,2019,86,60,81,21,54.0,,,30.44667469527666,,,162.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.1494623655914,23.69247311827957,70.02150537634408,42.50537634408602,3.8681720430107527,14.583333333333334,63.04444444444445,3.785111111111111
8,2019,35,86,60,81,75.66666666666667,,,13.79613472438325,,,227.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,15.878494623655914,20.44731182795699,73.76344086021506,49.97849462365591,2.948494623655914,18.1494623655914,70.02150537634408,3.8681720430107527
9,2019,1,35,86,60,60.333333333333336,,,25.50163393458022,,,181.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,11.323333333333332,15.708888888888888,77.02222222222221,53.9,1.8681111111111115,15.878494623655914,73.76344086021506,2.948494623655914
4,2020,11,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-3.1744444444444446,2.697777777777778,69.52222222222221,45.72222222222222,1.6614444444444445,-9.39784946236559,72.10752688172043,0.8552688172043011
5,2020,38,11,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.025806451612904,14.23440860215054,62.39784946236559,37.17204301075269,3.128817204301076,-3.1744444444444446,69.52222222222221,1.6614444444444445
6,2020,24,38,11,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,13.798888888888888,19.57333333333333,72.65555555555555,49.41111111111111,3.236888888888889,7.025806451612904,62.39784946236559,3.128817204301076
7,2020,41,24,38,11,24.333333333333332,,,13.503086067019396,,,73.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,19.226881720430107,24.336559139784946,75.0,49.763440860215056,3.712150537634409,13.798888888888888,72.65555555555555,3.236888888888889
8,2020,36,41,24,38,34.333333333333336,,,9.073771725877467,,,103.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.307526881720428,22.11720430107527,75.3225806451613,50.81720430107527,3.1308602150537634,19.226881720430107,75.0,3.712150537634409
9,2020,4,36,41,24,33.666666666666664,,,8.736894948054106,,,101.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,9.648888888888887,14.202222222222222,76.81111111111112,53.45555555555556,1.7567777777777778,17.307526881720428,75.3225806451613,3.1308602150537634
10,2020,1,4,36,41,27.0,25.666666666666668,,20.074859899884732,15.370968306084906,,81.0,154.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,0.4344086021505376,3.424731182795699,75.36559139784947,54.41935483870968,0.8188172043010753,9.648888888888887,76.81111111111112,1.7567777777777778
3,2021,3,,,,,,,,,,,,,1.0,6.123233995736766e-17,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-5.827956989247311,0.0182795698924732,71.02150537634408,50.39784946236559,1.0667741935483872,-20.15714285714285,71.19047619047619,0.3094047619047619
4,2021,22,3,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,0.2166666666666666,6.5,64.1888888888889,41.36666666666667,1.915555555555556,-5.827956989247311,71.02150537634408,1.0667741935483872
5,2021,59,22,3,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,6.683870967741935,13.696774193548388,63.27956989247312,38.68817204301075,3.009677419354839,0.2166666666666666,64.1888888888889,1.915555555555556
6,2021,40,59,22,3,28.0,,,28.478061731796284,,,84.0,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,16.128888888888888,22.495555555555555,66.46666666666667,40.45555555555556,4.006444444444444,6.683870967741935,63.27956989247312,3.009677419354839
7,2021,275,40,59,22,40.333333333333336,,,18.502252115170556,,,121.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,20.363440860215054,26.54086021505376,63.59139784946236,38.193548387096776,4.607204301075268,16.128888888888888,66.46666666666667,4.006444444444444
8,2021,56,275,40,59,124.66666666666667,,,130.53862774417897,,,374.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.13978494623656,22.094623655913978,73.46236559139786,48.84946236559139,3.022365591397849,20.363440860215054,63.59139784946236,4.607204301075268
9,2021,19,56,275,40,123.66666666666667,75.83333333333333,,131.30244983751572,99.83069000395953,,371.0,455.0,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,13.302222222222222,17.811111111111114,76.81111111111112,54.93333333333333,2.056111111111111,17.13978494623656,73.46236559139786,3.022365591397849
10,2021,22,19,56,275,116.66666666666667,78.5,,138.36304901719004,97.68674423891913,,350.0,471.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.031182795698925,10.480645161290324,82.01075268817205,62.59139784946236,1.0510752688172045,13.302222222222222,76.81111111111112,2.056111111111111
11,2021,1,22,19,56,32.333333333333336,78.5,,20.550750189064377,97.68674423891913,,97.0,471.0,,-0.5000000000000004,0.8660254037844384,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-4.472222222222223,-1.271111111111111,84.24444444444445,70.7,0.3554444444444444,7.031182795698925,82.01075268817205,1.0510752688172045
4,2022,1,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,-2.078888888888889,3.1077777777777778,71.98888888888888,50.1,1.6128888888888888,-9.743010752688171,72.3763440860215,0.8377419354838709
5,2022,6,1,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,7.250537634408602,13.182795698924732,69.83870967741936,47.55913978494623,2.62505376344086,-2.078888888888889,71.98888888888888,1.6128888888888888
6,2022,21,6,1,,,,,,,,,,,1.2246467991473532e-16,-1.0,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,13.618888888888888,19.462222222222223,67.93333333333334,43.35555555555556,3.6332222222222224,7.250537634408602,69.83870967741936,2.62505376344086
7,2022,89,21,6,1,9.333333333333334,,,10.408329997330664,,,28.0,,,-0.4999999999999997,-0.8660254037844388,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,18.04086021505376,23.548387096774192,70.41935483870968,44.5268817204301,3.7334408602150537,13.618888888888888,67.93333333333334,3.6332222222222224
8,2022,70,89,21,6,38.666666666666664,,,44.230457078051245,,,116.0,,,-0.8660254037844385,-0.5000000000000004,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,17.87741935483871,23.307526881720428,73.47311827956989,47.54838709677419,3.311935483870968,18.04086021505376,70.41935483870968,3.7334408602150537
9,2022,36,70,89,21,60.0,,,35.08560958569767,,,180.0,,,-1.0,-1.8369701987210297e-16,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,13.11111111111111,18.48555555555556,73.2,49.75555555555556,2.4041111111111118,17.87741935483871,73.47311827956989,3.311935483870968
10,2022,4,36,70,89,65.0,37.166666666666664,,26.851443164195107,35.515724217122006,,195.0,223.0,,-0.8660254037844386,0.5000000000000001,Manitoba,0,0,1,0,0,0,0,0,0,0,0,0,4.529032258064516,8.666666666666668,76.29032258064517,57.66666666666667,1.118064516129032,13.11111111111111,73.2,2.4041111111111118
3,1990,1,,,,,,,,,,,,,1.0,6.123233995736766e-17,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,-4.90752688172043,-0.1290322580645161,71.75268817204302,54.096774193548384,1.1701075268817205,,,
4,1990,42,1,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.9677777777777776,6.658888888888888,76.28888888888888,58.35555555555556,1.764222222222222,-4.90752688172043,71.75268817204302,1.1701075268817205
5,1990,71,42,1,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,6.974193548387096,11.433333333333334,76.06451612903226,56.0752688172043,2.3137634408602152,1.9677777777777776,76.28888888888888,1.764222222222222
6,1990,100,71,42,1,38.0,,,35.17101079013795,,,114.0,,,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,15.345555555555556,20.19888888888889,74.24444444444445,54.988888888888894,3.7277777777777774,6.974193548387096,76.06451612903226,2.3137634408602152
7,1990,114,100,71,42,71.0,,,29.0,,,213.0,,,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.46451612903226,22.697849462365596,73.31182795698925,52.9247311827957,3.78978494623656,15.345555555555556,74.24444444444445,3.7277777777777774
8,1990,32,114,100,71,95.0,,,21.93171219946131,,,285.0,,,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.06881720430108,23.30537634408602,77.54838709677419,56.81720430107527,3.4322580645161294,18.46451612903226,73.31182795698925,3.78978494623656
9,1990,13,32,114,100,82.0,60.0,,43.86342439892262,42.95579122772621,,246.0,360.0,,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,12.722222222222223,16.598888888888887,76.44444444444444,58.1,2.147111111111111,19.06881720430108,77.54838709677419,3.4322580645161294
10,1990,4,13,32,114,53.0,62.0,,53.67494760127857,39.824615503479755,,159.0,372.0,,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,7.817204301075269,11.09247311827957,78.53763440860214,62.784946236559136,1.2244086021505376,12.722222222222223,76.44444444444444,2.147111111111111
4,1991,91,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.4088888888888889,6.306666666666667,73.27777777777779,53.72222222222222,1.982555555555556,-2.968817204301075,76.87096774193549,1.0704301075268816
5,1991,154,91,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,9.36236559139785,14.90537634408602,69.34408602150538,49.95698924731183,3.000967741935484,1.4088888888888889,73.27777777777779,1.982555555555556
6,1991,150,154,91,,,,,,,,,,,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,15.013333333333332,19.8,67.0,48.6,4.136444444444445,9.36236559139785,69.34408602150538,3.000967741935484
7,1991,141,150,154,91,131.66666666666666,,,35.27510926040249,,,395.0,,,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.134408602150536,22.856989247311827,68.6774193548387,47.36559139784946,4.031827956989248,15.013333333333332,67.0,4.136444444444445
8,1991,92,141,150,154,148.33333333333334,,,6.658328118479431,,,445.0,,,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.12258064516129,22.386021505376345,76.54838709677419,57.39784946236559,3.3378494623655914,18.134408602150536,68.6774193548387,4.031827956989248
9,1991,20,92,141,150,127.66666666666667,,,31.214312956291927,,,383.0,,,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,12.052222222222222,16.058888888888887,74.6,55.15555555555556,2.2624444444444447,18.12258064516129,76.54838709677419,3.3378494623655914
10,1991,7,20,92,141,84.33333333333333,108.0,,60.86323466045273,51.49368893369362,,253.0,648.0,,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,7.756989247311828,11.193548387096774,81.23655913978494,65.31182795698925,1.1927956989247313,12.052222222222222,74.6,2.2624444444444447
11,1991,1,7,20,92,39.666666666666664,94.0,,45.785732857882,66.3234498499588,,119.0,564.0,,-0.5000000000000004,0.8660254037844384,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.3455555555555556,4.044444444444444,79.02222222222221,65.0111111111111,0.6527777777777778,7.756989247311828,81.23655913978494,1.1927956989247313
4,1992,50,,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,-5.9211894646675e-17,4.680000000000001,71.76666666666667,54.08888888888889,1.877444444444444,-7.159139784946237,70.68817204301075,1.059247311827957
5,1992,345,50,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,9.334408602150535,15.448387096774193,62.935483870967744,42.44086021505377,3.6525806451612906,-5.9211894646675e-17,71.76666666666667,1.877444444444444
6,1992,78,345,50,,,,,,,,,,,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,14.02111111111111,18.378888888888888,77.04444444444445,58.11111111111111,3.006,9.334408602150535,62.935483870967744,3.6525806451612906
7,1992,24,78,345,50,157.66666666666666,,,162.83836566771768,,,473.0,,,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,15.024731182795698,18.776344086021503,79.09677419354838,60.41935483870968,2.9715053763440857,14.02111111111111,77.04444444444445,3.006
8,1992,42,24,78,345,149.0,,,171.87495454544853,,,447.0,,,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,16.96021505376344,21.049462365591395,79.51612903225806,61.37634408602151,2.8701075268817204,15.024731182795698,79.09677419354838,2.9715053763440857
9,1992,23,42,24,78,48.0,,,27.49545416973504,,,144.0,,,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,14.097777777777775,18.24777777777778,75.47777777777779,56.32222222222222,2.3546666666666667,16.96021505376344,79.51612903225806,2.8701075268817204
10,1992,14,23,42,24,29.666666666666668,93.66666666666667,,10.692676621563628,124.76965443034084,,89.0,562.0,,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,5.782795698924731,8.956989247311828,76.31182795698925,58.86021505376344,1.2693548387096774,14.097777777777775,75.47777777777779,2.3546666666666667
4,1993,60,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.992222222222222,6.624444444444444,74.81111111111112,55.91111111111111,1.8154444444444444,-5.961290322580646,73.31182795698925,1.1980645161290322
5,1993,195,60,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,8.233333333333334,13.03010752688172,77.48387096774194,57.37634408602151,2.4701075268817205,1.992222222222222,74.81111111111112,1.8154444444444444
6,1993,40,195,60,,,,,,,,,,,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,13.876666666666669,18.65888888888889,77.32222222222222,56.4,3.2328888888888887,8.233333333333334,77.48387096774194,2.4701075268817205
7,1993,32,40,195,60,98.33333333333333,,,84.31093246627826,,,295.0,,,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,16.466666666666665,20.69139784946237,80.35483870967742,61.62365591397849,3.204301075268817,13.876666666666669,77.32222222222222,3.2328888888888887
8,1993,72,32,40,195,89.0,,,91.88579868510693,,,267.0,,,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,18.231182795698924,22.546236559139786,76.79569892473118,56.66666666666667,3.4740860215053764,16.466666666666665,80.35483870967742,3.204301075268817
9,1993,28,72,32,40,48.0,,,21.166010488516726,,,144.0,,,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,13.244444444444444,16.825555555555557,75.9,56.65555555555556,2.347111111111112,18.231182795698924,76.79569892473118,3.4740860215053764
10,1993,3,28,72,32,44.0,71.16666666666667,,24.331050121192877,62.97433339596907,,132.0,427.0,,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,4.375268817204301,8.181720430107527,74.30107526881721,55.55913978494623,1.2578494623655914,13.244444444444444,75.9,2.347111111111112
4,1994,41,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,2.123333333333333,6.888888888888888,72.63333333333334,51.38888888888889,1.9976666666666667,-4.038709677419355,78.13978494623656,0.996021505376344
5,1994,89,41,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,7.01505376344086,11.576344086021503,77.26881720430109,56.37634408602151,2.338387096774193,2.123333333333333,72.63333333333334,1.9976666666666667
6,1994,37,89,41,,,,,,,,,,,1.2246467991473532e-16,-1.0,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,15.272222222222222,20.134444444444444,78.1,58.06666666666667,3.280666666666667,7.01505376344086,77.26881720430109,2.338387096774193
7,1994,48,37,89,41,55.666666666666664,,,28.936712552280937,,,167.0,,,-0.4999999999999997,-0.8660254037844388,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,19.418279569892476,23.583870967741937,77.23655913978494,56.97849462365591,3.7229032258064514,15.272222222222222,78.1,3.280666666666667
8,1994,104,48,37,89,58.0,,,27.40437921208944,,,174.0,,,-0.8660254037844385,-0.5000000000000004,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,16.967741935483872,20.98709677419355,73.48387096774194,53.40860215053764,3.4059139784946235,19.418279569892476,77.23655913978494,3.7229032258064514
9,1994,40,104,48,37,63.0,,,35.93048844644336,,,189.0,,,-1.0,-1.8369701987210297e-16,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,12.03111111111111,15.826666666666666,78.86666666666666,60.27777777777778,2.0437777777777777,16.967741935483872,73.48387096774194,3.4059139784946235
10,1994,137,40,104,48,64.0,59.833333333333336,,34.87119154832539,29.020107971313028,,192.0,359.0,,-0.8660254037844386,0.5000000000000001,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,7.617204301075269,11.461290322580645,73.05376344086021,54.84946236559139,1.6286021505376342,12.03111111111111,78.86666666666666,2.0437777777777777
11,1994,22,137,40,104,93.66666666666667,75.83333333333333,,49.318691520896344,40.68128152684802,,281.0,455.0,,-0.5000000000000004,0.8660254037844384,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,1.7,5.205555555555555,70.41111111111111,53.18888888888889,1.018333333333333,7.617204301075269,73.05376344086021,1.6286021505376342
4,1995,28,,,22,,,,,,,,,,0.8660254037844387,-0.4999999999999998,New Brunswick,0,0,0,1,0,0,0,0,0,0,0,0,0.0577777777777778,4.391111111111112,77.52222222222221,58.7,1.6323333333333332,-4.530107526881721,78.18279569892472,0.978494623655914
