Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollMean_6,RollMean_12,RollStd_3,RollStd_6,RollStd_12,RollSum_3,RollSum_6,RollSum_12,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon
10,1997,2,15,168,150,111.0,81.16666666666667,,83.62415918859813,67.3629472831071,,333.0,487.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,1997,,2,15,168,61.666666666666664,79.83333333333333,,92.31648462400057,69.10981599358131,,185.0,479.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,1997,,,2,15,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,1998,,,,2,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,1998,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,1998,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,1998,107,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,1998,292,107,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,1998,216,292,107,,,,,,,,,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,1998,355,216,292,107,205.0,,,92.98924669014154,,,615.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,1998,220,355,216,292,287.6666666666667,,,69.60124519958916,,,863.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,1998,71,220,355,216,263.6666666666667,,,79.12226825194873,,,791.0,,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,1998,6,71,220,355,215.33333333333334,210.16666666666666,,142.05750009532525,107.53123577206144,,646.0,1261.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,1998,,6,71,220,99.0,193.33333333333334,,109.71326264403949,132.02676496327047,,297.0,1160.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,1998,1,,6,71,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,1999,,1,,6,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,1999,,,1,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,1999,1,,,1,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,1999,51,1,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,1999,100,51,1,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,1999,158,100,51,1,50.666666666666664,,,49.50084174368485,,,152.0,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,1999,252,158,100,51,103.0,,,53.563046963368315,,,309.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,1999,158,252,158,100,170.0,,,76.70723564306043,,,510.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,1999,6,158,252,158,189.33333333333334,120.0,,54.270925303824825,89.03257830704439,,568.0,720.0,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,1999,7,6,158,252,138.66666666666666,120.83333333333333,,124.1343358355509,87.709558582099,,416.0,725.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,1999,7,7,6,158,57.0,113.5,,87.46999485537887,96.14936297240867,,171.0,681.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,1999,,7,7,6,6.666666666666667,98.0,,0.577350269197496,105.77523339610265,,20.0,588.0,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2000,1,,7,7,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2000,,1,,7,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2000,4,,1,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2000,46,4,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2000,72,46,4,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2000,137,72,46,4,40.666666666666664,,,34.312291286554164,,,122.0,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2000,89,137,72,46,85.0,,,46.87216658103193,,,255.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2000,46,89,137,72,99.33333333333333,,,33.70954365359073,,,298.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2000,15,46,89,137,90.66666666666667,65.66666666666667,,45.52288801617643,45.27545324639676,,272.0,394.0,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2000,11,15,46,89,50.0,67.5,,37.161808352124204,42.41108345703976,,150.0,405.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2000,,11,15,46,24.0,61.666666666666664,,19.157244060668262,47.99861109101656,,72.0,370.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2000,,,11,15,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2001,4,,,11,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2001,1,4,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2001,3,1,4,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2001,121,3,1,4,2.6666666666666665,,,1.5275252316519468,,,8.0,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2001,158,121,3,1,41.666666666666664,,,68.71195917257296,,,125.0,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2001,200,158,121,3,94.0,,,80.95060222135473,,,282.0,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2001,116,200,158,121,159.66666666666666,81.16666666666667,,39.526362510776714,89.5576164637417,,479.0,487.0,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2001,154,116,200,158,158.0,99.83333333333333,,42.00000000000002,81.57307562343509,,474.0,599.0,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2001,74,154,116,200,156.66666666666666,125.33333333333333,,42.0634441449263,67.1346904861165,,470.0,752.0,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2001,44,74,154,116,114.66666666666667,137.16666666666666,,40.016663195890466,43.277784909427396,,344.0,823.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2001,,44,74,154,90.66666666666667,124.33333333333333,,56.862407030773284,57.95745566074015,,272.0,746.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2001,,,44,74,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2002,2,,,44,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2002,3,2,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2002,3,3,2,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2002,35,3,3,2,2.6666666666666665,,,0.5773502691896258,,,8.0,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2002,292,35,3,3,13.666666666666666,,,18.475208614068027,,,41.0,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2002,345,292,35,3,110.0,,,158.42663917409848,,,330.0,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2002,183,345,292,35,224.0,113.33333333333333,,165.81013238038258,160.2930649362806,,672.0,680.0,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2002,21,183,345,292,273.3333333333333,143.5,,82.59741723161405,151.96545660116314,,820.0,861.0,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2002,5,21,183,345,183.0,146.5,,162.0,148.78138324400672,,549.0,879.0,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2002,2,5,21,183,69.66666666666667,146.83333333333334,,98.47503913852145,148.39732701995231,,209.0,881.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2002,,2,5,21,9.333333333333334,141.33333333333334,,10.214368964029614,153.88133956613018,,28.0,848.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2002,,,2,5,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2003,,,,2,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2003,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2003,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2003,48,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2003,135,48,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2003,73,135,48,,,,,,,,,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2003,221,73,135,48,85.33333333333333,,,44.792112400882964,,,256.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2003,146,221,73,135,143.0,,,74.32361670424818,,,429.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2003,15,146,221,73,146.66666666666666,,,74.0022522179787,,,440.0,,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2003,20,15,146,221,127.33333333333333,106.33333333333333,,104.26089071810836,75.36489014565514,,382.0,638.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2003,,20,15,146,60.333333333333336,101.66666666666667,,74.23161949825246,80.3981757670326,,181.0,610.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2003,,,20,15,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2004,,,,20,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2004,2,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2004,1,2,,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2004,19,1,2,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2004,80,19,1,2,7.333333333333333,,,10.115993936995679,,,22.0,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2004,26,80,19,1,33.333333333333336,,,41.40450861118066,,,100.0,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2004,166,26,80,19,41.666666666666664,,,33.38163167571851,,,125.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2004,31,166,26,80,90.66666666666667,49.0,,70.60689295906833,64.1747613941805,,272.0,294.0,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2004,3,31,166,26,74.33333333333333,53.833333333333336,,79.42501704962571,60.937399572566825,,223.0,323.0,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2004,3,3,31,166,66.66666666666667,54.166666666666664,,87.15694655811052,60.5951043126973,,200.0,325.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2004,1,3,3,31,12.333333333333334,51.5,,16.165807537309554,62.765436348359756,,37.0,309.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2004,,1,3,3,2.3333333333333335,38.333333333333336,,1.154700538379749,63.86757132275085,,7.0,230.0,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2005,,,1,3,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2005,,,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2005,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2005,15,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2005,76,15,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2005,32,76,15,,,,,,,,,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2005,191,32,76,15,41.0,,,31.480152477394387,,,123.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2005,17,191,32,76,99.66666666666667,,,82.09953308840029,,,299.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2005,5,17,191,32,80.0,,,96.42095207992918,,,240.0,,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2005,2,5,17,191,71.0,56.0,,104.09610943738483,70.71633474664817,,213.0,336.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2005,,2,5,17,8.0,53.833333333333336,,7.937253933193297,72.40280841698522,,24.0,323.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2005,,,2,5,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2006,11,,,2,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2006,19,11,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2006,7,19,11,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2006,79,7,19,11,12.333333333333334,,,6.110100926607787,,,37.0,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2006,60,79,7,19,35.0,,,38.57460304397182,,,105.0,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2006,204,60,79,7,48.666666666666664,,,37.31398308052,,,146.0,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2006,77,204,60,79,114.33333333333333,63.333333333333336,,78.23255929172542,74.72795104020092,,343.0,380.0,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2006,41,77,204,60,113.66666666666667,74.33333333333333,,78.69138029881883,70.20446329590924,,341.0,446.0,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2006,10,41,77,204,107.33333333333333,78.0,,85.62904491662471,67.24879181070838,,322.0,468.0,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2006,3,10,41,77,42.666666666666664,78.5,,33.531080109852304,66.62356940302733,,128.0,471.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2006,5,3,10,41,18.0,65.83333333333333,,20.223748416156678,73.3905080147744,,54.0,395.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2006,9,5,3,10,6.0,56.666666666666664,,3.605551275463982,77.5800661682282,,18.0,340.0,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2007,,9,5,3,5.666666666666667,24.166666666666668,43.75,3.055050463303885,29.396711834262472,57.87466866192208,17.0,145.0,525.0,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2007,,,9,5,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2007,,,,9,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2007,44,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2007,78,44,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2007,76,78,44,,,,,,,,,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2007,124,76,78,44,66.0,,,19.078784028338912,,,198.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2007,47,124,76,78,92.66666666666667,,,27.15388247255507,,,278.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2007,3,47,124,76,82.33333333333333,,,38.88873015840621,,,247.0,,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2007,2,3,47,124,58.0,62.0,,61.24540799113024,40.80686216802267,,174.0,372.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2007,,2,3,47,17.333333333333332,55.0,,25.69695182961071,47.5562824451197,,52.0,330.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2007,,,2,3,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2008,1,,,2,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2008,,1,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2008,,,1,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2008,28,,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2008,161,28,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2008,265,161,28,,,,,,,,,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2008,98,265,161,28,151.33333333333334,,,118.79534222070043,,,454.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2008,31,98,265,161,174.66666666666666,,,84.33465084609843,,,524.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2008,7,31,98,265,131.33333333333334,,,120.50864422660032,,,394.0,,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2008,12,7,31,98,45.333333333333336,98.33333333333333,,47.162838478333065,99.52621095302817,,136.0,590.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2008,,12,7,31,16.666666666666668,95.66666666666667,,12.662279942148443,101.97189155187162,,50.0,574.0,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2008,,,12,7,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2009,1,,,12,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2009,,1,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2009,,,1,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2009,59,,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2009,193,59,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2009,201,193,59,,,,,,,,,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2009,14,201,193,59,151.0,,,79.77468270071653,,,453.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2009,17,14,201,193,136.0,,,105.73079021741964,,,408.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2009,29,17,14,201,77.33333333333333,,,107.10897877084503,,,232.0,,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2009,,29,17,14,20.0,85.5,,7.937253933193661,87.85840881782461,,60.0,513.0,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2009,1,,29,17,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2009,,1,,29,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2010,1,,1,,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2010,,1,,1,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2010,1,,1,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2010,56,1,,1,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2010,103,56,1,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2010,166,103,56,1,53.333333333333336,,,51.052260805309416,,,160.0,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
7,2010,190,166,103,56,108.33333333333333,,,55.19359866264685,,,325.0,,,-0.4999999999999997,-0.8660254037844388,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
8,2010,64,190,166,103,153.0,,,44.933283877321934,,,459.0,,,-0.8660254037844385,-0.5000000000000004,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
9,2010,,64,190,166,140.0,96.66666666666667,,66.90291473471092,71.31806690219993,,420.0,580.0,,-1.0,-1.8369701987210297e-16,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
10,2010,1,,64,190,,,,,,,,,,-0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
11,2010,,1,,64,,,,,,,,,,-0.5000000000000004,0.8660254037844384,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
12,2010,,,1,,,,,,,,,,,-2.4492935982947064e-16,1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
1,2011,,,,1,,,,,,,,,,0.49999999999999994,0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
2,2011,,,,,,,,,,,,,,0.8660254037844386,0.5000000000000001,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
3,2011,,,,,,,,,,,,,,1.0,6.123233995736766e-17,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
4,2011,20,,,,,,,,,,,,,0.8660254037844387,-0.4999999999999998,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
5,2011,144,20,,,,,,,,,,,,0.49999999999999994,-0.8660254037844387,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
6,2011,68,144,20,,,,,,,,,,,1.2246467991473532e-16,-1.0,Saskatchewan,0,0,0,0,0,0,0,0,0,0,1,0
