Month,Year,Number_fires,Lag_1,Lag_2,Lag_3,RollMean_3,RollStd_3,RollSum_3,is_summer,Month_sin,Month_cos,Jurisdiction_raw,REG_Alberta,REG_British Columbia,REG_Manitoba,REG_New Brunswick,REG_Newfoundland and Labrador,REG_Northwest Territories,REG_Nova Scotia,REG_Ontario,REG_Prince Edward Island,REG_Quebec,REG_Saskatchewan,REG_Yukon,temperature_2m_mean (°C)_lag1,relative_humidity_2m_mean (%)_lag1,temperature_2m_max (°C)_lag1,relative_humidity_2m_min (%)_lag1,et0_fao_evapotranspiration (mm)_lag1,summer_temp,summer_dryness,summer_lag,pre_summer_heat,spring_dryness
10,2017,5,7,15,12,11.333333333333334,4.041451884327473,34.0,0,-0.8660254037844386,0.5000000000000001,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,17.023333333333333,83.78888888888888,20.45555555555556,67.78888888888889,2.309888888888889,0.0,0.0,0,63.087526881720414,10.001659498207886
11,2017,1,5,7,15,9.0,5.291502622129257,27.0,0,-0.5000000000000004,0.8660254037844384,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,13.088172043010752,78.03225806451613,16.831182795698926,59.3010752688172,1.8755913978494625,0.0,0.0,0,64.82974910394265,9.046770609318997
3,2018,2,,1,5,,,,0,1.0,6.123233995736766e-17,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,-2.609677419354839,74.78494623655915,1.2688172043010753,61.15053763440861,0.6413978494623656,0.0,0.0,,46.80784946236558,5.230702508960572
4,2018,51,2,,1,,,,0,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,0.503225806451613,74.47311827956989,3.496774193548388,56.795698924731184,1.2988172043010753,0.0,0.0,0,27.621111111111098,3.5622114695340494
5,2018,54,51,2,,,,,0,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,4.068888888888889,74.15555555555555,8.076666666666666,53.13333333333333,1.837888888888889,0.0,0.0,0,14.286702508960559,2.9854372759856624
6,2018,26,54,51,2,35.666666666666664,29.19474838619668,107.0,1,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,10.736559139784946,73.72043010752688,15.687096774193549,51.0752688172043,3.249784946236559,15.687096774193549,0.06240553376006608,54,12.842258064516116,3.778103942652329
7,2018,24,26,54,51,43.666666666666664,15.37313674346694,131.0,1,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,13.274444444444445,76.75555555555555,17.688888888888886,57.72222222222222,3.4066666666666667,17.688888888888886,0.05801324503311259,26,27.26053763440859,6.386491039426522
8,2018,17,24,26,54,34.666666666666664,16.772994167212172,104.0,1,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,19.1505376344086,83.9247311827957,23.2247311827957,67.87096774193549,3.5111827956989248,23.2247311827957,0.05098204527712724,24,41.452652329749085,8.494340501792113
9,2018,22,17,24,26,22.333333333333332,4.7258156262526425,67.0,0,-1.0,-1.8369701987210297e-16,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,20.594623655913978,83.45161290322581,24.432258064516127,65.56989247311829,3.352688172043011,0.0,0.0,0,56.600716845878125,10.167634408602149
3,2019,17,,,,,,,0,1.0,6.123233995736766e-17,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,-3.1516129032258067,73.64516129032258,1.495698924731183,56.70967741935484,0.6362365591397849,0.0,0.0,,39.96709677419353,5.009207885304659
4,2019,16,17,,,,,,0,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,-1.1580645161290324,70.8494623655914,2.841935483870968,51.354838709677416,1.4146236559139784,0.0,0.0,0,21.27835125448027,2.9734444444444437
5,2019,45,16,17,,,,,0,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,4.843333333333334,77.81111111111112,8.745555555555557,58.41111111111111,1.6755555555555557,0.0,0.0,0,11.466523297491026,2.9543046594982068
6,2019,13,45,16,17,26.0,16.46207763315433,78.0,1,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,7.727956989247311,77.61290322580645,11.889247311827956,58.59139784946236,2.3537634408602157,11.889247311827956,0.03949837603753159,45,13.083189964157693,3.7264157706093184
7,2019,7,13,45,16,24.666666666666668,17.672954855748753,74.0,1,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,13.864444444444445,80.8111111111111,18.02111111111111,62.96666666666667,3.1134444444444447,18.02111111111111,0.048672919923571305,13,23.47673835125447,5.443942652329749
8,2019,34,7,13,45,21.666666666666668,20.428737928059416,65.0,1,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,18.88817204301075,80.50537634408602,23.286021505376343,61.236559139784944,3.9386021505376334,23.286021505376343,0.06328438147892189,7,38.65591397849461,7.142763440860216
9,2019,9,34,7,13,18.0,14.177446878757827,54.0,0,-1.0,-1.8369701987210297e-16,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,19.302150537634407,79.59139784946237,23.31720430107527,57.795698924731184,3.528387096774193,0.0,0.0,0,53.196379928315395,9.405810035842293
10,2019,2,9,34,7,16.666666666666668,15.04437879519568,50.0,0,-0.8660254037844386,0.5000000000000001,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,14.764444444444443,79.7,18.462222222222223,60.077777777777776,2.493333333333333,0.0,0.0,0,64.62433691756272,10.58043369175627
3,2020,5,,,2,,,,0,1.0,6.123233995736766e-17,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,-2.03010752688172,79.79569892473118,1.4225806451612903,66.64516129032258,0.559247311827957,0.0,0.0,,39.64616487455196,4.938516129032257
4,2020,38,5,,,,,,0,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,0.7096774193548387,70.95698924731182,4.5,51.784946236559136,1.4652688172043011,0.0,0.0,0,22.606523297491023,3.004430107526881
5,2020,50,38,5,,,,,0,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,3.765555555555556,72.55555555555556,7.34,51.66666666666666,1.997111111111111,0.0,0.0,0,13.891469534050163,3.008516129032257
6,2020,22,50,38,5,31.0,23.302360395462088,93.0,1,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,8.866666666666667,74.27956989247312,13.212903225806452,54.935483870967744,2.783440860215053,13.212903225806452,0.04976163014225297,50,13.262580645161275,4.021627240143369
7,2020,11,22,50,38,36.666666666666664,14.047538337136984,110.0,1,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,15.154444444444444,81.83333333333333,19.55,64.64444444444445,3.2133333333333334,19.55,0.04895057549085985,22,25.05290322580644,6.245820788530464
8,2020,43,11,22,50,27.666666666666668,20.108041509140897,83.0,1,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,18.936559139784944,85.6021505376344,22.82365591397849,69.41935483870968,3.326129032258065,22.82365591397849,0.047233165368758594,11,40.10290322580644,7.993885304659497
9,2020,5,43,11,22,25.333333333333332,16.258331197676263,76.0,0,-1.0,-1.8369701987210297e-16,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,19.36881720430108,78.8494623655914,23.236559139784948,59.70967741935484,3.5444086021505377,0.0,0.0,0,55.586559139784924,9.322903225806451
10,2020,4,5,43,11,19.666666666666668,20.428737928059416,59.0,0,-0.8660254037844386,0.5000000000000001,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,15.78888888888889,81.34444444444445,19.50222222222222,63.22222222222222,2.4554444444444448,0.0,0.0,0,65.61021505376343,10.083870967741936
3,2021,7,,,4,,,,0,1.0,6.123233995736766e-17,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,-1.1268817204301076,76.12903225806451,1.521505376344086,62.01075268817204,0.6773118279569892,0.0,0.0,,44.11401433691755,5.086275985663082
4,2021,45,7,,,,,,0,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,0.4365591397849462,69.70967741935483,5.373118279569892,52.784946236559136,1.5925806451612905,0.0,0.0,0,26.133297491039414,3.3081433691756263
5,2021,30,45,7,,,,,0,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,6.1466666666666665,77.87777777777778,10.382222222222222,58.91111111111111,2.073777777777777,0.0,0.0,0,17.093512544802852,3.2723369175627237
6,2021,27,30,45,7,27.333333333333332,19.139836293274122,82.0,1,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,9.49032258064516,76.03225806451613,13.824731182795698,56.64516129032258,2.7806451612903227,13.824731182795698,0.048237269166200344,30,17.276845878136186,4.343670250896056
7,2021,1,27,30,45,34.0,9.643650760992955,102.0,1,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,16.353333333333335,80.77777777777779,20.702222222222225,62.93333333333333,3.640333333333333,20.702222222222225,0.05693952033368092,27,29.5800716845878,6.44700358422939
8,2021,2,1,27,30,19.333333333333332,15.947831618540915,58.0,1,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,17.958064516129035,84.81720430107528,21.61397849462365,67.34408602150538,3.139032258064516,21.61397849462365,0.04592983008181246,1,44.90917562724013,8.494756272401432
9,2021,1,2,1,27,10.0,14.730919862656238,30.0,0,-1.0,-1.8369701987210297e-16,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,19.73225806451613,85.41935483870968,23.4010752688172,69.18279569892472,3.0474193548387096,0.0,0.0,0,56.140931899641565,9.560010752688171
4,2022,13,,,,,,,0,0.8660254037844387,-0.4999999999999998,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,0.9591397849462366,76.31182795698925,5.313978494623656,57.44086021505377,1.3104301075268818,0.0,0.0,,26.31397849462364,3.1669749103942646
5,2022,58,13,,,,,,0,0.49999999999999994,-0.8660254037844387,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,5.347777777777778,78.12222222222222,9.16,59.977777777777774,1.9106666666666667,0.0,0.0,0,15.94623655913977,2.8064372759856626
6,2022,7,58,13,,,,,1,1.2246467991473532e-16,-1.0,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,10.496774193548386,75.31182795698925,15.339784946236556,54.37634408602151,3.048172043010753,15.339784946236556,0.055044660194174755,58,16.07290322580644,3.7542150537634407
7,2022,32,7,58,13,26.0,27.874719729532707,78.0,1,-0.4999999999999997,-0.8660254037844388,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,14.656666666666666,82.18888888888888,18.811111111111117,64.04444444444445,3.249,18.811111111111117,0.049950461223095315,7,29.8137634408602,6.269268817204301
8,2022,10,32,7,58,32.333333333333336,25.50163393458022,97.0,1,-0.8660254037844385,-0.5000000000000004,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,19.04408602150537,80.53763440860214,23.088172043010758,61.87096774193548,3.8823655913978494,23.088172043010758,0.06175132546605097,32,43.31089605734766,8.20783870967742
9,2022,30,10,32,7,16.333333333333332,13.65039681962885,49.0,0,-1.0,-1.8369701987210297e-16,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,20.116129032258065,86.30107526881721,23.57956989247312,70.55913978494624,2.938924731182796,0.0,0.0,0,57.23906810035842,10.179537634408602
10,2022,2,30,10,32,24.0,12.16552506059644,72.0,0,-0.8660254037844386,0.5000000000000001,Nova Scotia,0,0,0,0,0,0,1,0,0,0,0,0,16.07111111111111,80.31111111111112,19.746666666666663,61.8,2.5527777777777776,0.0,0.0,0,65.47885304659498,10.070290322580645
3,1990,62,,,,,,,0,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-13.639285714285716,73.79761904761905,-8.882142857142858,58.96428571428572,0.4653571428571429,-0.0,0.0,,-7.6956989247311824,0.2726881720430107
4,1990,185,62,,,,,,0,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-5.796774193548386,73.54838709677419,-1.2043010752688172,55.64516129032258,1.026774193548387,-0.0,0.0,0,-16.577841781874042,0.7380453149001536
5,1990,242,185,62,,,,,0,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,1.2444444444444442,71.83333333333333,6.698888888888889,50.06666666666667,1.9252222222222224,0.0,0.0,0,-17.78214285714286,1.7648195084485405
6,1990,111,242,185,62,163.0,91.9945650568554,489.0,1,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,8.473118279569894,64.60215053763442,14.366666666666667,40.9247311827957,3.19763440860215,14.366666666666667,0.07627083867658373,242,-3.387555043522786,3.4173535586277524
7,1990,237,111,242,185,179.33333333333334,65.68358496103372,538.0,1,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,15.473333333333333,74.97777777777779,20.774444444444445,50.22222222222222,3.3040000000000003,20.774444444444445,0.06450325379609545,111,19.86125448028674,6.1496308243727595
8,1990,543,237,111,242,196.66666666666666,74.23161949825246,590.0,1,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,18.26129032258065,71.98924731182795,22.556989247311822,50.02150537634409,3.785806451612903,22.556989247311822,0.07420021074815594,237,41.84,8.426856630824373
9,1990,185,543,237,111,297.0,222.1621029788834,891.0,0,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,18.318279569892475,69.96774193548387,23.153763440860214,47.236559139784944,3.6655913978494623,0.0,0.0,0,57.698100358422934,10.287440860215053
10,1990,31,185,543,237,321.6666666666667,193.43560513342246,965.0,0,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,12.213333333333331,75.42222222222222,16.474444444444444,54.94444444444444,2.032888888888889,0.0,0.0,0,66.48519713261648,10.755397849462366
11,1990,16,31,185,543,253.0,262.68612449080746,759.0,0,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,4.155913978494624,77.50537634408602,7.622580645161291,57.096774193548384,1.0741935483870966,0.0,0.0,0,62.18519713261648,9.484286738351255
3,1991,12,,,,,,,0,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-10.870238095238095,76.03571428571429,-6.45952380952381,60.71428571428572,0.5241666666666667,-0.0,0.0,,-21.693727598566312,1.0273082437275984
4,1991,210,12,,,,,,0,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-6.1956989247311824,73.34408602150538,-1.5204301075268818,54.29032258064516,1.0329032258064517,-0.0,0.0,0,-29.51436251920123,0.9782526881720429
5,1991,231,210,12,,,,,0,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,4.551111111111111,66.82222222222222,10.662222222222224,42.8,2.4347777777777777,0.0,0.0,0,-21.849846390168974,1.7677150537634407
6,1991,415,231,210,12,151.0,120.8345976945345,453.0,1,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,12.827956989247312,66.54838709677419,18.83118279569893,42.935483870967744,3.6033333333333335,18.83118279569893,0.08201419481155164,231,2.682268305171533,3.9918476702508956
7,1991,586,415,231,210,285.3333333333333,112.78445519367169,856.0,1,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,18.477777777777774,64.1888888888889,23.78111111111111,40.56666666666667,4.599444444444444,23.78111111111111,0.1106522320235231,415,27.97297491039427,7.071014336917562
8,1991,944,586,415,231,410.6666666666667,177.53966692920582,1232.0,1,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,18.81290322580645,71.13978494623656,23.20107526881721,47.54838709677419,3.928279569892473,23.20107526881721,0.08091472868217055,586,53.274516129032264,10.637555555555554
9,1991,138,944,586,415,648.3333333333334,269.9524649513935,1945.0,0,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,19.53333333333333,67.47311827956989,24.573118279569893,44.81720430107527,3.738602150537634,0.0,0.0,0,65.81336917562724,12.13105734767025
10,1991,11,138,944,586,556.0,403.83660061960705,1668.0,0,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,11.346666666666666,74.31111111111112,15.181111111111113,53.43333333333333,2.029,0.0,0.0,0,71.5553046594982,12.26632616487455
11,1991,12,11,138,944,364.3333333333333,506.00625819581853,1093.0,0,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,3.648387096774194,77.40860215053763,6.998924731182796,58.87096774193548,1.0306451612903225,0.0,0.0,0,62.95530465949822,9.695881720430107
12,1991,1,12,11,138,53.666666666666664,73.03652054509007,161.0,0,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-5.713333333333334,82.51111111111112,-2.6244444444444444,70.43333333333334,0.3965555555555555,-0.0,0.0,0,46.7531541218638,6.798247311827957
3,1992,2,,,1,,,,0,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-11.973563218390805,77.37931034482759,-8.011494252873563,63.25287356321839,0.4318390804597701,-0.0,0.0,,-19.463154121863795,0.8918243727598566
4,1992,58,2,,,,,,0,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-7.719354838709678,73.53763440860214,-3.370967741935484,54.26881720430107,0.9332258064516128,-0.0,0.0,0,-24.850203930292917,0.9271078976640712
5,1992,347,58,2,,,,,0,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-0.8266666666666667,75.47777777777779,3.344444444444444,57.36666666666667,1.5112222222222222,0.0,0.0,0,-20.53837597330367,1.5991509084167592
6,1992,380,347,58,2,135.66666666666666,185.1494891522343,407.0,1,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,9.647311827956988,64.9784946236559,16.087096774193547,40.80645161290322,3.4421505376344084,16.087096774193547,0.08233539094650207,347,-8.038017550364604,2.876287109133605
7,1992,60,380,347,58,261.6666666666667,177.15059506909176,785.0,1,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,13.75,68.91111111111111,18.811111111111117,45.95555555555556,3.531333333333333,18.811111111111117,0.07520586843350684,380,16.06057347670251,5.886598566308244
8,1992,94,60,380,347,262.3333333333333,176.00094696714936,787.0,1,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,14.953763440860214,75.70967741935483,19.40752688172043,52.67741935483871,3.0587096774193547,19.40752688172043,0.05698317307692307,60,38.242652329749106,8.484706093189963
9,1992,8,94,60,380,178.0,175.76120163449036,534.0,0,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,15.553763440860216,76.6774193548387,19.926881720430107,54.34408602150537,2.700967741935484,0.0,0.0,0,54.3057347670251,10.032193548387095
10,1992,11,8,94,60,54.0,43.31281565541503,162.0,0,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,11.525555555555554,76.43333333333334,15.723333333333333,54.15555555555556,1.959666666666667,0.0,0.0,0,58.14551971326165,9.291010752688173
3,1993,1,,,,,,,0,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-15.664285714285716,72.8452380952381,-11.13095238095238,57.29761904761904,0.4276190476190476,-0.0,0.0,,-21.053225806451614,0.901519713261649
4,1993,112,1,,,,,,0,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-5.71505376344086,76.08602150537634,-1.0903225806451613,57.24731182795699,1.0316129032258066,-0.0,0.0,0,-30.70084485407066,0.915360983102919
5,1993,171,112,1,,,,,0,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,1.3533333333333333,65.61111111111111,6.167777777777777,44.266666666666666,2.0025555555555554,0.0,0.0,0,-23.501920122887864,1.7214900153609838
6,1993,129,171,112,1,94.66666666666667,86.3153134347164,284.0,1,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,9.681720430107529,66.45161290322581,15.618279569892474,40.84946236559139,3.172043010752688,15.618279569892474,0.07579650565262076,171,-6.053497183819765,3.46178750640041
7,1993,158,129,171,112,137.33333333333334,30.369941279714954,412.0,1,-0.4999999999999997,-0.8660254037844388,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,14.775555555555554,69.24444444444445,20.08888888888889,45.27777777777778,3.669111111111112,20.08888888888889,0.07928451380552222,129,20.695734767025087,6.2062114695340505
8,1993,144,158,129,171,152.66666666666666,21.501937897160204,458.0,1,-0.8660254037844385,-0.5000000000000004,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,17.97956989247312,75.58064516129032,22.33440860215054,53.08602150537634,3.413763440860215,22.33440860215054,0.06311729622266402,158,41.87494623655914,8.843709677419357
9,1993,11,144,158,129,143.66666666666666,14.502873278538086,431.0,0,-1.0,-1.8369701987210297e-16,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,18.200000000000003,76.89247311827957,22.61720430107527,52.80645161290322,3.0980645161290323,0.0,0.0,0,58.0415770609319,10.254917562724016
10,1993,10,11,144,158,104.33333333333333,81.13158036999732,313.0,0,-0.8660254037844386,0.5000000000000001,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,9.594444444444443,76.74444444444445,13.298888888888888,54.85555555555556,1.7686666666666668,0.0,0.0,0,65.0405017921147,10.18093906810036
11,1993,4,10,11,144,55.0,77.07788269017256,165.0,0,-0.5000000000000004,0.8660254037844384,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,2.264516129032258,77.76344086021506,5.552688172043011,60.62365591397849,0.9421505376344086,0.0,0.0,0,58.25050179211469,8.280494623655915
12,1993,2,4,10,11,8.333333333333334,3.7859388972007957,25.0,0,-2.4492935982947064e-16,1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-5.446666666666667,81.5,-2.1855555555555557,68.0111111111111,0.3979999999999999,-0.0,0.0,0,41.468781362007164,5.808881720430109
3,1994,4,,,2,,,,0,1.0,6.123233995736766e-17,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-17.320238095238093,71.71428571428571,-13.01190476190476,57.29761904761904,0.3919047619047618,-0.0,0.0,,-29.814587813620072,0.7791827956989255
4,1994,222,4,,,,,,0,0.8660254037844387,-0.4999999999999998,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,-5.534408602150537,75.3978494623656,-0.7892473118279569,56.16129032258065,1.0203225806451612,-0.0,0.0,0,-40.64093701996927,0.7730875576036873
5,1994,266,222,4,,,,,0,0.49999999999999994,-0.8660254037844387,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,0.3722222222222223,67.42222222222223,5.634444444444444,46.02222222222223,1.920777777777778,0.0,0.0,0,-33.78179723502304,1.5792165898617518
6,1994,412,266,222,4,164.0,140.29967925836468,492.0,1,1.2246467991473532e-16,-1.0,Ontario,0,0,0,0,0,0,0,1,0,0,0,0,9.589247311827956,64.26881720430107,15.889247311827956,39.68817204301075,3.2591397849462367,15.889247311827956,0.08010042283298098,266,-8.166707629288275,3.3330051203277016
