Year,Month,Jurisdiction,Number_fires
2010,10.0,Yukon,2
2010,11.0,Yukon,0
2010,12.0,Yukon,0
2011,1.0,Yukon,0
2011,3.0,Yukon,0
2011,4.0,Yukon,1
2011,5.0,Yukon,24
2011,6.0,Yukon,13
2011,7.0,Yukon,14
2011,8.0,Yukon,1
2011,9.0,Yukon,3
2011,10.0,Yukon,0
2011,11.0,Yukon,0
2011,12.0,Yukon,0
2012,1.0,Yukon,0
2012,3.0,Yukon,0
2012,4.0,Yukon,0
2012,5.0,Yukon,4
2012,6.0,Yukon,74
2012,7.0,Yukon,29
2012,8.0,Yukon,19
2012,9.0,Yukon,1
2012,10.0,Yukon,0
2012,11.0,Yukon,0
2012,12.0,Yukon,0
2013,1.0,Yukon,0
2013,3.0,Yukon,0
2013,4.0,Yukon,0
2013,5.0,Yukon,7
2013,6.0,Yukon,100
2013,7.0,Yukon,29
2013,8.0,Yukon,39
2013,9.0,Yukon,2
2013,10.0,Yukon,0
2013,11.0,Yukon,0
2013,12.0,Yukon,0
2014,1.0,Yukon,0
2014,3.0,Yukon,0
2014,4.0,Yukon,1
2014,5.0,Yukon,4
2014,6.0,Yukon,14
2014,7.0,Yukon,10
2014,8.0,Yukon,5
2014,9.0,Yukon,0
2014,10.0,Yukon,0
2014,11.0,Yukon,0
2014,12.0,Yukon,0
2015,1.0,Yukon,0
2015,3.0,Yukon,0
2015,4.0,Yukon,0
2015,5.0,Yukon,95
2015,6.0,Yukon,83
2015,7.0,Yukon,5
2015,8.0,Yukon,2
2015,9.0,Yukon,1
2015,10.0,Yukon,0
2015,11.0,Yukon,0
2015,12.0,Yukon,0
2016,1.0,Yukon,0
2016,3.0,Yukon,0
2016,4.0,Yukon,2
2016,5.0,Yukon,8
2016,6.0,Yukon,15
2016,7.0,Yukon,19
2016,8.0,Yukon,8
2016,9.0,Yukon,1
2016,10.0,Yukon,0
2016,11.0,Yukon,0
2016,12.0,Yukon,0
2017,1.0,Yukon,0
2017,3.0,Yukon,0
2017,4.0,Yukon,3
2017,5.0,Yukon,9
2017,6.0,Yukon,45
2017,7.0,Yukon,32
2017,8.0,Yukon,25
2017,9.0,Yukon,1
2017,10.0,Yukon,0
2017,11.0,Yukon,0
2017,12.0,Yukon,0
2018,1.0,Yukon,0
2018,3.0,Yukon,0
2018,4.0,Yukon,1
2018,5.0,Yukon,6
2018,6.0,Yukon,11
2018,7.0,Yukon,21
2018,8.0,Yukon,11
2018,9.0,Yukon,1
2018,10.0,Yukon,0
2018,11.0,Yukon,0
2018,12.0,Yukon,0
2019,1.0,Yukon,0
2019,3.0,Yukon,0
2019,4.0,Yukon,4
2019,5.0,Yukon,25
2019,6.0,Yukon,18
2019,7.0,Yukon,64
2019,8.0,Yukon,4
2019,9.0,Yukon,3
2019,10.0,Yukon,0
2019,11.0,Yukon,0
2019,12.0,Yukon,0
2020,1.0,Yukon,0
2020,3.0,Yukon,0
2020,4.0,Yukon,0
2020,5.0,Yukon,7
2020,6.0,Yukon,10
2020,7.0,Yukon,4
2020,8.0,Yukon,1
2020,9.0,Yukon,2
2020,10.0,Yukon,0
2020,11.0,Yukon,0
2020,12.0,Yukon,0
2021,1.0,Yukon,0
2021,3.0,Yukon,0
2021,4.0,Yukon,1
2021,5.0,Yukon,3
2021,6.0,Yukon,28
2021,7.0,Yukon,70
2021,8.0,Yukon,12
2021,9.0,Yukon,0
2021,10.0,Yukon,0
2021,11.0,Yukon,0
2021,12.0,Yukon,0
2022,1.0,Yukon,0
2022,3.0,Yukon,0
2022,4.0,Yukon,0
2022,5.0,Yukon,0
2022,6.0,Yukon,0
2022,7.0,Yukon,0
2022,8.0,Yukon,0
2022,9.0,Yukon,0
2022,10.0,Yukon,0
2022,11.0,Yukon,0
2022,12.0,Yukon,0
